source_avg_logprob,source_generated_tokens,source_perplexity,source_response_length,source_sum_logprob,text_avg_sentence_chars,text_avg_sentence_words,text_avg_word_frequency,text_avg_word_length,text_char_count,text_code_fence_count,text_colon_density,text_comma_density,text_digit_density,text_entropy,text_exclamation_mark_density,text_first_person_pronoun_count,text_first_person_pronoun_density,text_hapax_ratio,text_hedge_word_count,text_hedge_word_density,text_list_marker_count,text_markdown_bold_count,text_markdown_heading_count,text_max_word_frequency,text_negation_word_count,text_negation_word_density,text_newline_count,text_paragraph_count,text_punctuation_count,text_punctuation_density,text_question_mark_density,text_repeated_bigram_ratio,text_repeated_trigram_ratio,text_repetition_rate,text_second_person_pronoun_count,text_second_person_pronoun_density,text_semicolon_density,text_sentence_count,text_type_token_ratio,text_unique_word_count,text_uppercase_word_ratio,text_word_count
-0.1561415,0.0,1.1689919999999998,3140.0,-77.5851265,103.86666666666666,15.033333333333333,2.3247422680412373,5.656319290465632,3163.0,0.0,0.005058488776478028,0.008220044261776794,0.0037938665823585203,6.867207045765201,0.0,0.0,0.0,0.270509977827051,3.0,0.0066518847006651885,12.0,15.0,0.0,23.0,3.0,0.0066518847006651885,23.0,8.0,137.0,0.04331331014859311,0.0,0.19111111111111112,0.08908685968819599,0.5698447893569845,0.0,0.0,0.0,30.0,0.43015521064301554,194.0,0.0022172949002217295,451.0
-0.148577,507.0,1.160182,2414.0,-75.328359,82.44827586206897,12.03448275862069,1.745,5.716332378223496,2435.0,0.0,0.0053388090349075976,0.004517453798767967,0.0053388090349075976,7.176818217047176,0.0,0.0,0.0,0.4040114613180516,6.0,0.017191977077363897,13.0,3.0,0.0,14.0,1.0,0.0028653295128939827,21.0,5.0,72.0,0.029568788501026694,0.0,0.10632183908045977,0.043227665706051875,0.4269340974212035,0.0,0.0,0.0,29.0,0.5730659025787965,200.0,0.0028653295128939827,349.0
-0.180534,3072.0,1.197857,12180.0,-554.600492,608.15,53.15,1.065130260521042,10.372530573847602,12192.0,0.0,0.0009022309711286089,0.0006561679790026247,0.0007381889763779527,9.909726246051196,8.202099737532808e-05,3.0,0.0028222013170272815,0.8955785512699906,4.0,0.0037629350893697085,8.0,10.0,0.0,8.0,3.0,0.0028222013170272815,12.0,3.0,92.0,0.007545931758530184,0.0,0.002824858757062147,0.001885014137606032,0.06114769520225771,0.0,0.0,8.202099737532808e-05,20.0,0.9388523047977423,998.0,0.0037629350893697085,1063.0
-0.1561415,0.0,1.1689919999999998,1767.0,-77.5851265,160.36363636363637,21.272727272727273,1.7593984962406015,6.247863247863248,1790.0,0.0,0.002793296089385475,0.008938547486033519,0.0,6.651771638022736,0.0,11.0,0.04700854700854701,0.39316239316239315,0.0,0.0,10.0,3.0,0.0,11.0,1.0,0.004273504273504274,23.0,9.0,54.0,0.030167597765363128,0.0,0.1630901287553648,0.08620689655172414,0.43162393162393164,0.0,0.0,0.0,11.0,0.5683760683760684,133.0,0.0,234.0
-0.109587,728.0,1.115817,1787.0,-79.779155,76.8695652173913,10.869565217391305,1.6666666666666667,5.976,1804.0,0.0,0.0022172949002217295,0.007760532150776054,0.005543237250554324,6.848530971320811,0.0,7.0,0.028,0.432,0.0,0.0,10.0,0.0,0.0,9.0,2.0,0.008,17.0,4.0,41.0,0.022727272727272728,0.0,0.13654618473895583,0.06048387096774194,0.4,0.0,0.0,0.0,23.0,0.6,150.0,0.004,250.0
-0.176653,733.0,1.193217,1970.0,-129.486805,163.16666666666666,22.75,1.9782608695652173,6.029304029304029,1979.0,0.0,0.00202122283981809,0.01616978271854472,0.0015159171298635675,6.719422379285161,0.0,4.0,0.014652014652014652,0.2967032967032967,0.0,0.0,3.0,0.0,0.0,12.0,3.0,0.01098901098901099,9.0,5.0,48.0,0.02425467407781708,0.0,0.3088235294117647,0.23985239852398524,0.4945054945054945,0.0,0.0,0.0,12.0,0.5054945054945055,138.0,0.0,273.0
-0.1561415,0.0,1.1689919999999998,3097.0,-77.5851265,90.26470588235294,12.882352941176471,2.19,5.728310502283105,3123.0,0.0,0.006083893691962856,0.005763688760806916,0.004803073967339097,6.967947205946333,0.0,1.0,0.00228310502283105,0.2922374429223744,1.0,0.00228310502283105,15.0,18.0,0.0,19.0,1.0,0.00228310502283105,26.0,8.0,148.0,0.04739032981107909,0.0,0.16475972540045766,0.07568807339449542,0.54337899543379,0.0,0.0,0.0,34.0,0.45662100456621,200.0,0.0,438.0
-0.153638,553.0,1.166069,2795.0,-84.961776,115.25,16.875,1.8925233644859814,5.74320987654321,2819.0,0.0,0.0046115643845335225,0.005321035828307911,0.0035473572188719402,7.160137416300964,0.0,1.0,0.0024691358024691358,0.36790123456790125,4.0,0.009876543209876543,10.0,0.0,0.0,18.0,2.0,0.0049382716049382715,24.0,13.0,57.0,0.02021993614757006,0.0,0.11386138613861387,0.05459057071960298,0.471604938271605,0.0,0.0,0.0,24.0,0.528395061728395,214.0,0.0024691358024691358,405.0
-0.355861,2416.0,1.427409,12588.0,-859.759496,501.76,61.6,1.0314802411252513,7.066233766233767,12598.0,0.0,0.0002381330369899984,0.0003968883949833307,0.0007937767899666614,10.519275871316323,7.937767899666614e-05,0.0,0.0,0.9467532467532468,2.0,0.0012987012987012987,4.0,1.0,1.0,7.0,2.0,0.0012987012987012987,19.0,3.0,105.0,0.008334656294649944,7.937767899666614e-05,0.001299545159194282,0.0,0.030519480519480502,2.0,0.0012987012987012987,7.937767899666614e-05,25.0,0.9694805194805195,1493.0,0.0006493506493506494,1540.0
-0.1561415,0.0,1.1689919999999998,2154.0,-77.5851265,101.76190476190476,13.571428571428571,1.9655172413793103,6.2140350877192985,2172.0,0.0,0.0050644567219152855,0.007826887661141806,0.003683241252302026,6.658667920774349,0.0,9.0,0.031578947368421054,0.34035087719298246,0.0,0.0,8.0,11.0,0.0,16.0,3.0,0.010526315789473684,18.0,7.0,93.0,0.04281767955801105,0.0,0.22535211267605634,0.13427561837455831,0.49122807017543857,0.0,0.0,0.0,21.0,0.5087719298245614,145.0,0.0,285.0
-0.106163,836.0,1.112003,2069.0,-88.75229,102.45,13.15,1.696774193548387,6.657794676806084,2083.0,0.0,0.004800768122899664,0.010081613058089293,0.003840614498319731,6.910180577419075,0.0,9.0,0.034220532319391636,0.3840304182509506,0.0,0.0,8.0,0.0,0.0,10.0,4.0,0.015209125475285171,14.0,4.0,51.0,0.024483917426788286,0.0,0.16030534351145037,0.09578544061302682,0.4106463878326996,0.0,0.0,0.0,20.0,0.5893536121673004,155.0,0.0,263.0
-0.230911,664.0,1.259747,1843.0,-153.324933,114.375,14.375,1.4935064935064934,6.6869565217391305,1852.0,0.0,0.0005399568034557236,0.014038876889848811,0.0032397408207343412,6.901586789886681,0.0,1.0,0.004347826086956522,0.5434782608695652,0.0,0.0,4.0,5.0,0.0,9.0,0.0,0.0,9.0,3.0,71.0,0.03833693304535637,0.0,0.1222707423580786,0.06140350877192982,0.33043478260869563,0.0,0.0,0.0,16.0,0.6695652173913044,154.0,0.0,230.0
-0.1561415,0.0,1.1689919999999998,3220.0,-77.5851265,96.81818181818181,14.303030303030303,2.175115207373272,5.47457627118644,3248.0,0.0,0.006157635467980296,0.009852216748768473,0.004618226600985222,7.16664852071951,0.0,1.0,0.00211864406779661,0.2923728813559322,4.0,0.00847457627118644,15.0,18.0,0.0,20.0,2.0,0.00423728813559322,28.0,9.0,162.0,0.049876847290640396,0.0,0.15711252653927812,0.06808510638297872,0.5402542372881356,0.0,0.0,0.0,33.0,0.4597457627118644,217.0,0.0,472.0
-0.119636,561.0,1.127087,2850.0,-67.11607,108.6923076923077,15.384615384615385,1.8181818181818181,5.9675,2869.0,0.0,0.004531195538515162,0.006971070059254096,0.0027884280237016382,7.2658513765715425,0.0,0.0,0.0,0.385,7.0,0.0175,8.0,0.0,0.0,15.0,3.0,0.0075,19.0,6.0,61.0,0.02126176368072499,0.0,0.07518796992481203,0.022613065326633167,0.44999999999999996,0.0,0.0,0.0,26.0,0.55,220.0,0.0,400.0
-0.33379,3072.0,1.39625,14597.0,-1025.403675,857.7647058823529,98.52941176470588,1.0976408912188729,7.682388059701492,14606.0,0.0,6.846501437765302e-05,0.0010269752156647953,0.0006846501437765302,10.511202781432749,6.846501437765302e-05,1.0,0.0005970149253731343,0.8388059701492537,5.0,0.0029850746268656717,7.0,0.0,0.0,8.0,2.0,0.0011940298507462687,9.0,2.0,48.0,0.0032863206901273447,0.0,0.0017921146953405018,0.0,0.08895522388059707,1.0,0.0005970149253731343,6.846501437765302e-05,17.0,0.9110447761194029,1526.0,0.0011940298507462687,1675.0
-0.1561415,0.0,1.1689919999999998,2321.0,-77.5851265,104.86363636363636,13.409090909090908,1.9155844155844155,6.498305084745763,2346.0,0.0,0.005541346973572037,0.00639386189258312,0.0034100596760443308,6.777405391692719,0.0,16.0,0.05423728813559322,0.3254237288135593,0.0,0.0,12.0,11.0,0.0,16.0,3.0,0.010169491525423728,25.0,9.0,98.0,0.041773231031543054,0.0,0.18027210884353742,0.08191126279863481,0.47796610169491527,0.0,0.0,0.0,22.0,0.5220338983050847,154.0,0.0,295.0
-0.133114,484.0,1.14238,1206.0,-64.4271,51.47826086956522,6.739130434782608,1.3135593220338984,6.548387096774194,1222.0,0.0,0.0024549918166939444,0.004909983633387889,0.007364975450081833,6.7284221279221015,0.0,5.0,0.03225806451612903,0.6,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,16.0,4.0,34.0,0.027823240589198037,0.0,0.032467532467532464,0.006535947712418301,0.2387096774193549,0.0,0.0,0.0,23.0,0.7612903225806451,118.0,0.0,155.0
-0.060481,3072.0,1.062347,8563.0,-185.797469,121.37142857142857,16.885714285714286,6.715909090909091,6.034686971235194,8579.0,0.0,0.0003496911061895326,0.014337335353770835,0.0012822007226949528,5.720442325482594,0.0,1.0,0.0008460236886632825,0.09560067681895093,0.0,0.0,8.0,9.0,0.0,57.0,2.0,0.001692047377326565,16.0,4.0,244.0,0.028441543303415317,0.0,0.7781541066892464,0.7559322033898305,0.8510998307952623,0.0,0.0,0.0,70.0,0.14890016920473773,176.0,0.0,1182.0
-0.1561415,0.0,1.1689919999999998,3129.0,-77.5851265,96.96875,14.28125,2.176190476190476,5.533916849015317,3153.0,0.0,0.005391690453536315,0.007611798287345386,0.004123057405645417,7.1034049516929185,0.0,1.0,0.002188183807439825,0.2713347921225383,10.0,0.02188183807439825,13.0,16.0,0.0,24.0,1.0,0.002188183807439825,24.0,8.0,141.0,0.04471931493815414,0.0,0.1600877192982456,0.06373626373626373,0.5404814004376368,0.0,0.0,0.0,32.0,0.45951859956236324,210.0,0.0,457.0
-0.102921,604.0,1.108403,2972.0,-62.163989,117.84,16.72,1.793991416309013,5.930622009569378,3000.0,0.0,0.005,0.006666666666666667,0.004,7.352391876447813,0.0,0.0,0.0,0.4019138755980861,4.0,0.009569377990430622,10.0,0.0,0.0,15.0,2.0,0.004784688995215311,28.0,15.0,64.0,0.021333333333333333,0.0,0.0815347721822542,0.026442307692307692,0.4425837320574163,0.0,0.0,0.0,25.0,0.5574162679425837,233.0,0.0,418.0
-0.177736,3072.0,1.19451,10010.0,-546.003907,369.74074074074076,39.51851851851852,1.1255274261603376,8.302717900656045,10033.0,0.0,0.0001993421708362404,0.0011960530250174424,0.13784511113326023,9.822176091540488,0.0,0.0,0.0,0.7919400187441424,3.0,0.0028116213683223993,10.0,2.0,0.0,6.0,5.0,0.004686035613870665,23.0,12.0,71.0,0.007076647064686534,0.0,0.009380863039399626,0.0028169014084507044,0.1115276476101218,0.0,0.0,0.0001993421708362404,27.0,0.8884723523898782,948.0,0.0,1067.0
-0.1561415,0.0,1.1689919999999998,2418.0,-77.5851265,88.85185185185185,11.925925925925926,1.788888888888889,6.15527950310559,2443.0,0.0,0.005321326238231682,0.006139991813344249,0.003274662300450266,7.051634366589914,0.0,11.0,0.034161490683229816,0.37888198757763975,0.0,0.0,12.0,11.0,0.0,13.0,2.0,0.006211180124223602,25.0,9.0,103.0,0.042161277118297175,0.00040933278755628325,0.12461059190031153,0.046875,0.44099378881987583,0.0,0.0,0.0,27.0,0.5590062111801242,180.0,0.0,322.0
-0.117144,899.0,1.124281,2227.0,-105.312174,91.83333333333333,12.125,1.6077348066298343,6.429553264604811,2244.0,0.0,0.0053475935828877,0.0066844919786096255,0.004456327985739751,7.1131855150721695,0.0,10.0,0.03436426116838488,0.44673539518900346,0.0,0.0,10.0,3.0,0.0,10.0,1.0,0.003436426116838488,17.0,4.0,63.0,0.02807486631016043,0.0,0.11724137931034483,0.04844290657439446,0.37800687285223367,0.0,0.0,0.0,24.0,0.6219931271477663,181.0,0.0,291.0
-0.231658,610.0,1.260689,1683.0,-141.311443,92.61111111111111,12.666666666666666,1.5833333333333333,6.1535087719298245,1697.0,0.0,0.002357100766057749,0.009428403064230996,0.0035356511490866236,6.797603639908813,0.0,6.0,0.02631578947368421,0.4780701754385965,0.0,0.0,6.0,0.0,0.0,10.0,2.0,0.008771929824561403,14.0,4.0,44.0,0.02592810842663524,0.0,0.13215859030837004,0.0752212389380531,0.368421052631579,0.0,0.0,0.0,18.0,0.631578947368421,144.0,0.0,228.0
-0.1561415,0.0,1.1689919999999998,3027.0,-77.5851265,83.33333333333333,12.555555555555555,2.226600985221675,5.389380530973451,3060.0,0.0,0.00522875816993464,0.008169934640522876,0.006535947712418301,6.949753724436699,0.0,0.0,0.0,0.2809734513274336,7.0,0.015486725663716814,17.0,13.0,0.0,31.0,2.0,0.004424778761061947,33.0,11.0,154.0,0.05032679738562092,0.0,0.21729490022172948,0.13333333333333333,0.5508849557522124,0.0,0.0,0.0,36.0,0.4491150442477876,203.0,0.0,452.0
-0.138972,615.0,1.149092,3082.0,-85.467661,117.6923076923077,17.46153846153846,1.923728813559322,5.634361233480176,3099.0,0.0,0.00451758631816715,0.0090351726363343,0.003226847370119393,7.373454768616047,0.0,0.0,0.0,0.3370044052863436,9.0,0.019823788546255508,10.0,0.0,0.0,20.0,3.0,0.006607929515418502,17.0,4.0,83.0,0.026782833171990966,0.0,0.1479028697571744,0.08185840707964602,0.48017621145374445,0.0,0.0,0.0,26.0,0.5198237885462555,236.0,0.0,454.0
-0.344909,2495.0,1.411861,13310.0,-860.546922,492.25925925925924,61.48148148148148,1.0466582597730139,6.963855421686747,13326.0,0.0,0.00022512381809995497,0.000375206363499925,0.00075041272699985,10.591155031962153,7.504127269998499e-05,4.0,0.0024096385542168677,0.9259036144578313,6.0,0.0036144578313253013,8.0,0.0,1.0,8.0,1.0,0.0006024096385542169,19.0,4.0,81.0,0.006078343088698784,7.504127269998499e-05,0.004219409282700422,0.0018094089264173703,0.04457831325301209,3.0,0.0018072289156626507,7.504127269998499e-05,27.0,0.9554216867469879,1586.0,0.0012048192771084338,1660.0
-0.1561415,0.0,1.1689919999999998,2064.0,-77.5851265,121.52941176470588,15.764705882352942,1.8873239436619718,6.2611940298507465,2094.0,0.0,0.0066857688634192934,0.009073543457497613,0.0038204393505253103,6.735635038161522,0.0,9.0,0.033582089552238806,0.3358208955223881,0.0,0.0,16.0,11.0,0.0,13.0,0.0,0.0,30.0,10.0,102.0,0.04871060171919771,0.0,0.18352059925093633,0.08270676691729323,0.4701492537313433,0.0,0.0,0.0,17.0,0.5298507462686567,142.0,0.0,268.0
-0.120216,717.0,1.12774,1749.0,-86.194691,82.33333333333333,11.476190476190476,1.6174496644295302,6.058091286307054,1765.0,0.0,0.006798866855524079,0.0073654390934844195,0.0056657223796034,6.7488356413053365,0.0,9.0,0.03734439834024896,0.4730290456431535,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,16.0,4.0,46.0,0.026062322946175637,0.0,0.1375,0.05439330543933055,0.3817427385892116,0.0,0.0,0.0,21.0,0.6182572614107884,149.0,0.004149377593360996,241.0
-0.264913,768.0,1.303317,2026.0,-203.452996,118.41176470588235,15.941176470588236,1.5847953216374269,6.265682656826568,2040.0,0.0,0.005392156862745098,0.013235294117647059,0.003431372549019608,7.047158910336806,0.0,5.0,0.01845018450184502,0.4797047970479705,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,14.0,4.0,56.0,0.027450980392156862,0.0,0.12962962962962962,0.06319702602230483,0.36900369003690037,0.0,0.0,0.0,17.0,0.6309963099630996,171.0,0.0,271.0
-0.1561415,0.0,1.1689919999999998,3297.0,-77.5851265,83.64102564102564,12.35897435897436,2.5913978494623655,5.526970954356846,3329.0,0.0,0.004806248122559327,0.008410934214478822,0.006908981676179033,6.835250926101924,0.0,1.0,0.002074688796680498,0.2074688796680498,7.0,0.014522821576763486,17.0,15.0,0.0,26.0,3.0,0.006224066390041493,32.0,10.0,162.0,0.048663262240913184,0.0,0.2785862785862786,0.16875,0.6141078838174274,0.0,0.0,0.0,39.0,0.38589211618257263,186.0,0.0,482.0
-0.130292,553.0,1.139161,2796.0,-72.051527,106.65384615384616,16.0,1.8995433789954337,5.576923076923077,2810.0,0.0,0.003914590747330961,0.007473309608540925,0.0028469750889679717,7.22212157667863,0.0,0.0,0.0,0.36538461538461536,9.0,0.021634615384615384,8.0,0.0,0.0,18.0,1.0,0.002403846153846154,14.0,4.0,68.0,0.024199288256227757,0.0,0.14216867469879518,0.06521739130434782,0.4735576923076923,0.0,0.0,0.0,26.0,0.5264423076923077,219.0,0.0,416.0
-0.31493,3072.0,1.370163,16897.0,-967.463587,1407.5,143.25,1.1467645096731154,8.809773123909249,16902.0,0.0,0.00011832919181161993,0.0003549875754348598,0.00029582297952904983,10.010429665534057,5.9164595905809965e-05,0.0,0.0,0.8510762070971495,3.0,0.0017452006980802793,3.0,0.0,0.0,92.0,0.0,0.0,5.0,2.0,34.0,0.0020115962607975386,0.0,0.10128055878928988,0.0978450786255096,0.12798138452588714,0.0,0.0,5.9164595905809965e-05,12.0,0.8720186154741129,1499.0,0.0011634671320535194,1719.0
-0.1561415,0.0,1.1689919999999998,2456.0,-77.5851265,84.0,11.379310344827585,2.142857142857143,6.033333333333333,2485.0,0.0,0.007243460764587525,0.006036217303822937,0.00482897384305835,6.733308353090157,0.0,17.0,0.051515151515151514,0.27575757575757576,0.0,0.0,12.0,16.0,0.0,17.0,2.0,0.006060606060606061,29.0,11.0,126.0,0.05070422535211268,0.0016096579476861167,0.25835866261398177,0.17378048780487804,0.5333333333333333,0.0,0.0,0.0,29.0,0.4666666666666667,154.0,0.0,330.0
-0.124955,894.0,1.133098,2245.0,-111.710184,85.5,12.26923076923077,1.619289340101523,5.8652037617554855,2261.0,0.0,0.005307386112339673,0.007076514816452897,0.004422821760283061,7.194853688458589,0.0,11.0,0.034482758620689655,0.45768025078369906,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,16.0,4.0,54.0,0.023883237505528527,0.0,0.12264150943396226,0.05993690851735016,0.3824451410658307,0.0,0.0,0.0,26.0,0.6175548589341693,197.0,0.0,319.0
-0.146134,2217.0,1.157351,5839.0,-323.97868,81.2394366197183,11.098591549295774,3.054263565891473,6.011421319796955,5881.0,0.0,0.005951368814827411,0.010712463866689339,0.007651759904778099,6.990481433860571,0.0,35.0,0.044416243654822336,0.16116751269035534,0.0,0.0,31.0,34.0,0.0,55.0,4.0,0.005076142131979695,42.0,6.0,309.0,0.05254208467947628,0.0,0.4777636594663278,0.3931297709923664,0.6725888324873097,0.0,0.0,0.0,71.0,0.32741116751269034,258.0,0.005076142131979695,788.0
-0.1561415,0.0,1.1689919999999998,2930.0,-77.5851265,82.91428571428571,11.657142857142857,2.2666666666666666,5.754901960784314,2960.0,0.0,0.007094594594594595,0.010135135135135136,0.005405405405405406,7.037841418809818,0.0,0.0,0.0,0.24754901960784315,5.0,0.012254901960784314,16.0,20.0,0.0,14.0,0.0,0.0,30.0,10.0,175.0,0.05912162162162162,0.0,0.20147420147420148,0.10344827586206896,0.5588235294117647,0.0,0.0,0.0,35.0,0.4411764705882353,180.0,0.0,408.0
-0.093521,625.0,1.098034,3105.0,-58.4507,146.1904761904762,20.476190476190474,1.7916666666666667,5.944186046511628,3128.0,0.0,0.005434782608695652,0.009271099744245524,0.0019181585677749361,7.471242111923716,0.0,0.0,0.0,0.3674418604651163,5.0,0.011627906976744186,15.0,0.0,0.0,17.0,0.0,0.0,23.0,7.0,85.0,0.02717391304347826,0.0,0.1048951048951049,0.04439252336448598,0.4418604651162791,0.0,0.0,0.0,21.0,0.5581395348837209,240.0,0.002325581395348837,430.0
-0.247773,400.0,1.281169,1952.0,-99.10916,129.26666666666668,18.4,1.0866141732283465,5.920289855072464,1958.0,0.0,0.0005107252298263534,0.002553626149131767,0.0020429009193054137,7.930917391529422,0.0015321756894790602,2.0,0.007246376811594203,0.8623188405797102,3.0,0.010869565217391304,3.0,0.0,0.0,4.0,2.0,0.007246376811594203,6.0,4.0,36.0,0.018386108273748723,0.0,0.007272727272727273,0.0036496350364963502,0.07971014492753625,0.0,0.0,0.0005107252298263534,15.0,0.9202898550724637,254.0,0.0036231884057971015,276.0
-0.1561415,0.0,1.1689919999999998,2534.0,-77.5851265,83.66666666666667,10.066666666666666,2.157142857142857,6.930463576158941,2559.0,0.0,0.007033997655334115,0.006643220007815553,0.005470887065259867,6.628923670130459,0.0,10.0,0.033112582781456956,0.2582781456953642,0.0,0.0,14.0,17.0,0.0,14.0,0.0,0.0,25.0,8.0,133.0,0.05197342711996874,0.0,0.2558139534883721,0.14,0.5364238410596027,0.0,0.0,0.0,30.0,0.46357615894039733,140.0,0.0,302.0
-0.100253,687.0,1.105451,1700.0,-68.874044,120.35714285714286,16.0,1.4736842105263157,6.410714285714286,1707.0,0.0,0.0023432923257176333,0.012302284710017574,0.0023432923257176333,6.917827657410068,0.0,11.0,0.049107142857142856,0.5267857142857143,0.0,0.0,4.0,0.0,0.0,11.0,1.0,0.004464285714285714,7.0,3.0,39.0,0.022847100175746926,0.0,0.11210762331838565,0.06756756756756757,0.3214285714285714,0.0,0.0,0.0,14.0,0.6785714285714286,152.0,0.0,224.0
-0.210189,643.0,1.233911,1772.0,-135.151298,125.64285714285714,16.785714285714285,1.5771812080536913,6.336170212765958,1779.0,0.0,0.0022484541877459247,0.01461495222034851,0.0022484541877459247,6.80250073858224,0.0,3.0,0.01276595744680851,0.48936170212765956,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,7.0,4.0,48.0,0.026981450252951095,0.0,0.15384615384615385,0.0815450643776824,0.3659574468085106,0.0,0.0,0.0,14.0,0.6340425531914894,149.0,0.00425531914893617,235.0
-0.1561415,0.0,1.1689919999999998,3558.0,-77.5851265,110.375,15.78125,2.6302083333333335,5.718811881188119,3584.0,0.0,0.005301339285714286,0.010044642857142858,0.004185267857142857,6.889096851796874,0.0,0.0,0.0,0.2,1.0,0.0019801980198019802,15.0,18.0,0.0,26.0,0.0,0.0,26.0,8.0,163.0,0.04547991071428571,0.0,0.24603174603174602,0.12326043737574553,0.6198019801980198,0.0,0.0,0.0,32.0,0.3801980198019802,192.0,0.0,505.0
-0.139686,619.0,1.149913,3290.0,-86.465922,112.48275862068965,15.89655172413793,1.8293650793650793,5.963123644251627,3317.0,0.0,0.004220681338558939,0.007536930961712391,0.002411817907747965,7.436138230499213,0.0,0.0,0.0,0.3882863340563991,6.0,0.013015184381778741,8.0,0.0,0.0,19.0,1.0,0.0021691973969631237,27.0,14.0,69.0,0.0208019294543262,0.0,0.10217391304347827,0.04357298474945534,0.4533622559652929,0.0,0.0,0.0,29.0,0.5466377440347071,252.0,0.0,461.0
-0.31095,3072.0,1.364721,12749.0,-955.237581,276.82608695652175,19.76086956521739,1.2267206477732793,12.364136413641365,12754.0,0.0,0.0018817625842872823,0.002587423553395013,0.005723694527207151,9.340641006378007,7.840677434530344e-05,2.0,0.0022002200220022,0.7205720572057206,2.0,0.0022002200220022,5.0,4.0,1.0,12.0,2.0,0.0022002200220022,62.0,7.0,547.0,0.04288850556688098,7.840677434530344e-05,0.019823788546255508,0.006615214994487321,0.18481848184818483,0.0,0.0,0.0005488474204171241,46.0,0.8151815181518152,741.0,0.009900990099009901,909.0
-0.1561415,0.0,1.1689919999999998,2216.0,-77.5851265,99.95454545454545,13.181818181818182,1.8238993710691824,6.3310344827586205,2232.0,0.0,0.00492831541218638,0.005824372759856631,0.0035842293906810036,6.770346391733952,0.0,15.0,0.05172413793103448,0.3896551724137931,0.0,0.0,8.0,10.0,0.0,15.0,0.0,0.0,16.0,6.0,86.0,0.03853046594982079,0.0,0.19377162629757785,0.09722222222222222,0.4517241379310345,0.0,0.0,0.0,22.0,0.5482758620689655,159.0,0.0,290.0
-0.048975,1535.0,1.050194,3740.0,-75.176059,90.29268292682927,11.78048780487805,3.2416107382550337,6.556935817805383,3766.0,0.0,0.005841741901221455,0.005841741901221455,0.005841741901221455,6.290843190361182,0.0,12.0,0.024844720496894408,0.16149068322981366,0.0,0.0,20.0,0.0,0.0,36.0,0.0,0.0,26.0,5.0,87.0,0.023101433882103027,0.0,0.44813278008298757,0.31185031185031187,0.6915113871635611,0.0,0.0,0.0,41.0,0.3084886128364389,149.0,0.002070393374741201,483.0
-0.185376,825.0,1.203671,2164.0,-152.935574,113.10526315789474,14.526315789473685,1.8904109589041096,6.641304347826087,2178.0,0.0,0.005050505050505051,0.009641873278236915,0.0036730945821854912,6.720046843526622,0.0,5.0,0.018115942028985508,0.34057971014492755,0.0,0.0,8.0,0.0,0.0,15.0,2.0,0.007246376811594203,14.0,4.0,56.0,0.025711662075298437,0.0,0.24727272727272728,0.15693430656934307,0.47101449275362317,0.0,0.0,0.0,19.0,0.5289855072463768,146.0,0.0,276.0
-0.1561415,0.0,1.1689919999999998,3347.0,-77.5851265,85.02564102564102,12.487179487179487,2.45959595959596,5.482546201232033,3391.0,0.0,0.006192863462105573,0.008846947803007963,0.0038336773813034504,6.964737545989911,0.0,0.0,0.0,0.22381930184804927,5.0,0.01026694045174538,19.0,17.0,0.0,25.0,1.0,0.002053388090349076,44.0,16.0,168.0,0.049542907696844586,0.0,0.25102880658436216,0.12577319587628866,0.593429158110883,0.0,0.0,0.0,39.0,0.406570841889117,198.0,0.0,487.0
-0.15803,436.0,1.171201,2285.0,-68.901058,113.15,16.8,1.7591623036649215,5.651785714285714,2297.0,0.0,0.00261210274270788,0.00827165868524162,0.0021767522855899,7.112767553214283,0.0,0.0,0.0,0.39285714285714285,7.0,0.020833333333333332,5.0,0.0,0.0,15.0,0.0,0.0,12.0,7.0,52.0,0.022638223770134958,0.0,0.08059701492537313,0.017964071856287425,0.43154761904761907,0.0,0.0,0.0,20.0,0.5684523809523809,191.0,0.0,336.0
-0.228785,407.0,1.257072,2136.0,-93.115483,193.1818181818182,26.181818181818183,1.1428571428571428,6.291666666666667,2140.0,0.0,0.0009345794392523365,0.008878504672897197,0.0,7.872186786296984,0.0,0.0,0.0,0.7986111111111112,3.0,0.010416666666666666,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,39.0,0.01822429906542056,0.0,0.010452961672473868,0.0,0.125,0.0,0.0,0.00046728971962616824,11.0,0.875,252.0,0.0,288.0
-0.1561415,0.0,1.1689919999999998,1977.0,-77.5851265,671.0,84.66666666666667,1.7162162162162162,6.366141732283465,2015.0,0.0,0.004466501240694789,0.004962779156327543,0.0,6.87223525401239,0.0,15.0,0.05905511811023622,0.35039370078740156,0.0,0.0,24.0,4.0,0.0,15.0,0.0,0.0,38.0,10.0,62.0,0.03076923076923077,0.0,0.2015810276679842,0.11507936507936507,0.4173228346456693,1.0,0.003937007874015748,0.0,3.0,0.5826771653543307,148.0,0.0,254.0
